=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/document-01.txt
  - documents/document-02.txt
  - documents/document-03.txt

•Stop Words File: stop-words/stop-words-en.txt
•Lemmatization File: lemmatization/corpus-en.json

=============================== TABLES OF TERMS ================================

=========================== documents/document-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
run                               1.000000    0.477121    0.055534          8, 33
rush                              1.301030    0.000000    0.072252          4, 46
rustled                           0.000000    0.477121    0.000000            N/A
scattered                         1.301030    0.477121    0.072252          6, 44
scattering                        0.000000    0.477121    0.000000            N/A
scene                             1.000000    0.477121    0.055534          2, 56
scent                             0.000000    0.477121    0.000000            N/A
schedule                          0.000000    0.477121    0.000000            N/A
schedules                         1.000000    0.176091    0.055534         12, 16
sea                               1.000000    0.477121    0.055534          2, 28
seconds                           1.000000    0.477121    0.055534          9, 33
secrets                           1.000000    0.477121    0.055534          1, 45
send                              0.000000    0.477121    0.000000            N/A
sense                             0.000000    0.477121    0.000000            N/A
sentries                          1.000000    0.477121    0.055534          2, 45
separate                          0.000000    0.477121    0.000000            N/A
set                               1.000000    0.477121    0.055534          0, 33
shades                            0.000000    0.477121    0.000000            N/A
shards                            0.000000    0.477121    0.000000            N/A
share                             1.000000    0.477121    0.055534          1, 44
sharp                             1.301030    0.176091    0.072252          4, 17
sharper                           0.000000    0.477121    0.000000            N/A
shimmered                         0.000000    0.176091    0.000000            N/A
shimmering                        1.000000    0.477121    0.055534          5, 32
shine                             1.000000    0.176091    0.055534          6, 37
shore                             1.000000    0.000000    0.055534          5, 16
short                             0.000000    0.477121    0.000000            N/A
side                              1.301030    0.176091    0.072252          2, 12
sight                             0.000000    0.176091    0.000000            N/A
silence                           1.477121    0.477121    0.082031          7, 11
silent                            0.000000    0.477121    0.000000            N/A
simpler                           1.000000    0.477121    0.055534         14, 49
simply                            1.301030    0.000000    0.072252          4, 55
single                            0.000000    0.176091    0.000000            N/A
sit                               1.301030    0.000000    0.072252          6, 10
sky                               1.602060    0.000000    0.088969           0, 5
slip                              1.000000    0.477121    0.055534          1, 50
slow                              1.301030    0.000000    0.072252          2, 61
slowly                            1.000000    0.000000    0.055534          6, 54
small                             1.000000    0.000000    0.055534         12, 31
smell                             1.000000    0.176091    0.055534          4, 16
smooth                            1.000000    0.477121    0.055534           6, 3
soft                              0.000000    0.176091    0.000000            N/A
soften                            0.000000    0.477121    0.000000            N/A
softer                            1.000000    0.176091    0.055534          6, 77
softly                            1.000000    0.176091    0.055534          5, 13
soil                              0.000000    0.477121    0.000000            N/A
solemn                            0.000000    0.477121    0.000000            N/A
solve                             1.000000    0.176091    0.055534         14, 39
sound                             0.000000    0.176091    0.000000            N/A
specific                          1.000000    0.477121    0.055534          6, 20
speed                             0.000000    0.477121    0.000000            N/A
splash                            1.000000    0.176091    0.055534           7, 8
spread                            0.000000    0.176091    0.000000            N/A
stained                           0.000000    0.477121    0.000000            N/A
stand                             1.000000    0.000000    0.055534          2, 37
stare                             1.000000    0.477121    0.055534          3, 53
start                             1.301030    0.176091    0.072252          0, 16
startling                         0.000000    0.477121    0.000000            N/A
stay                              1.000000    0.000000    0.055534          9, 22
steady                            1.301030    0.176091    0.072252          5, 17
steadymaybe                       0.000000    0.477121    0.000000            N/A
step                              1.477121    0.000000    0.082031          4, 25
stillness                         1.477121    0.000000    0.082031          3, 31
stir                              1.000000    0.477121    0.055534          2, 29
stone                             1.000000    0.176091    0.055534           6, 4
stop                              1.000000    0.000000    0.055534          2, 47
straight                          0.000000    0.477121    0.000000            N/A
stretch                           1.000000    0.000000    0.055534          2, 13
strike                            1.000000    0.477121    0.055534          2, 58
strokes                           0.000000    0.477121    0.000000            N/A
success                           0.000000    0.477121    0.000000            N/A
successful                        1.000000    0.176091    0.055534         11, 26
sudden                            0.000000    0.477121    0.000000            N/A
suddenly                          0.000000    0.477121    0.000000            N/A
sun                               1.477121    0.000000    0.082031          0, 14
sunlight                          1.000000    0.000000    0.055534          9, 14
surface                           1.477121    0.000000    0.082031          6, 40
swayed                            0.000000    0.176091    0.000000            N/A
talk                              0.000000    0.477121    0.000000            N/A
tall                              1.301030    0.000000    0.072252          2, 19
thin                              1.000000    0.477121    0.055534          9, 15
tides                             0.000000    0.477121    0.000000            N/A
time                              1.477121    0.000000    0.082031          1, 16
timeless                          0.000000    0.477121    0.000000            N/A
tiny                              0.000000    0.176091    0.000000            N/A
today                             0.000000    0.176091    0.000000            N/A
tooit                             0.000000    0.477121    0.000000            N/A
toowithout                        0.000000    0.477121    0.000000            N/A
touch                             0.000000    0.176091    0.000000            N/A
track                             1.000000    0.477121    0.055534          3, 58
trail                             1.000000    0.000000    0.055534           1, 1
travel                            0.000000    0.477121    0.000000            N/A
traveler                          0.000000    0.477121    0.000000            N/A
trees                             1.602060    0.000000    0.088969          1, 30
turn                              0.000000    0.477121    0.000000            N/A
unnoticed                         0.000000    0.176091    0.000000            N/A
unseen                            0.000000    0.176091    0.000000            N/A
unusually                         0.000000    0.176091    0.000000            N/A
urgency                           0.000000    0.477121    0.000000            N/A
usual                             1.000000    0.477121    0.055534         14, 25
vanished                          0.000000    0.477121    0.000000            N/A
vanishing                         1.000000    0.477121    0.055534          9, 37
view                              1.000000    0.477121    0.055534          5, 25
visitor                           1.000000    0.477121    0.055534          1, 69
wait                              1.301030    0.000000    0.072252         12, 19
walk                              1.602060    0.000000    0.088969          0, 38
wander                            0.000000    0.477121    0.000000            N/A
warm                              1.000000    0.477121    0.055534         14, 17
warmer                            0.000000    0.176091    0.000000            N/A
warmth                            1.000000    0.477121    0.055534          0, 30
wasnt                             1.602060    0.000000    0.088969          2, 71
waste                             0.000000    0.176091    0.000000            N/A
watch                             1.301030    0.000000    0.072252          4, 23
water                             1.602060    0.000000    0.088969           1, 4
waters                            1.000000    0.176091    0.055534           6, 7
wave                              1.000000    0.000000    0.055534          2, 25
werent                            1.000000    0.477121    0.055534          2, 77
whisper                           0.000000    0.477121    0.000000            N/A
whispered                         1.000000    0.000000    0.055534         13, 17
whispering                        0.000000    0.477121    0.000000            N/A
wide                              1.000000    0.000000    0.055534          2, 15
widen                             1.000000    0.477121    0.055534          5, 26
wider                             0.000000    0.477121    0.000000            N/A
wild                              0.000000    0.477121    0.000000            N/A
wind                              1.301030    0.000000    0.072252          2, 32
wings                             1.000000    0.000000    0.055534          9, 10
woods                             0.000000    0.477121    0.000000            N/A
words                             1.000000    0.000000    0.055534          6, 26
work                              1.301030    0.477121    0.072252          7, 53
world                             1.477121    0.000000    0.082031          1, 73
worry                             0.000000    0.477121    0.000000            N/A
worth                             0.000000    0.477121    0.000000            N/A
wound                             0.000000    0.477121    0.000000            N/A
write                             1.778151    0.000000    0.098748          0, 62
yellow                            0.000000    0.477121    0.000000            N/A


=========================== COSINE SIMILARITY MATRIX ===========================

                 Doc 1       Doc 2       Doc 3
--------------------------------------------------------------------------------
      Doc 1:     1.000000    0.670136    0.655077
      Doc 2:     0.670136    1.000000    0.641121
      Doc 3:     0.655077    0.641121    1.000000

